id,Height_M,Spread_M,Carbon_Sequest_YR,Pollution_Removal_in_1_year,Pollution_Removal_in_2_years,Pollution_Removal_in_3_year,Pollution_Removal_in_4_years,Pollution_Removal_in_5_years,Actual_Pollution_Year_grams,lat,lon
17329,21.0,9.0,21.9,479.38600367037805,525.8017022790887,572.2174008877992,618.6330994965097,665.0487981052202,381.7,51.522814000000004,-0.1366
17335,20.0,7.0,6.6,338.80861410510386,385.22431271381436,431.64001132252497,478.05570993123547,524.471408539946,230.9,51.519331,-0.134235
17399,24.0,15.0,33.6,1022.9035137142887,1069.3192123229994,1115.7349109317097,1162.1506095404204,1208.566308149131,945.4,51.55807,-0.147801
17410,14.0,8.0,13.7,354.2626628854116,400.6783614941221,447.0940601028327,493.5097587115433,539.9254573202538,357.1,51.54204,-0.132046
17424,15.0,10.0,22.2,519.0546817245745,565.4703803332852,611.8860789419957,658.3017775507062,704.717476159417,454.5,51.558415999999994,-0.19134400000000001
17427,17.0,10.0,27.2,518.7246325488184,565.1403311575286,611.5560297662394,657.9717283749499,704.3874269836604,685.4,51.530001,-0.144021
17432,39.0,20.0,39.4,1599.1182809770444,1645.5339795857549,1691.9496781944654,1738.3653768031754,1784.7810754118864,1811.9,51.521677000000004,-0.126699
17435,21.0,10.0,35.3,524.8303864944214,571.2460851031321,617.6617837118424,664.0774823205531,710.4931809292639,453.0,51.538419,-0.13981500000000002
17441,23.0,15.0,27.3,1036.6002428963989,1083.0159415051094,1129.43164011382,1175.8473387225306,1222.263037331241,929.0,51.526204,-0.121306
17443,10.0,6.0,21.6,104.8584178619501,151.27411647066072,197.68981507937121,244.10551368808171,290.5212122967923,155.2,51.548418,-0.202152
17450,20.0,16.0,24.8,1112.4518885871162,1158.867587195827,1205.2832858045372,1251.698984413248,1298.1146830219584,1029.0,51.539743,-0.171301
17460,17.0,10.0,19.3,546.856334205248,593.2720328139585,639.687731422669,686.1034300313797,732.51912864009,427.5,51.528164000000004,-0.139741
17463,19.0,14.0,29.1,902.0793911147507,948.495089723461,994.9107883321717,1041.326486940882,1087.7421855495927,787.8,51.554895,-0.172742
17472,24.0,15.0,36.8,1011.508394055988,1057.9240926646987,1104.3397912734092,1150.7554898821197,1197.1711884908302,945.4,51.540529,-0.172197
17473,11.0,1.0,4.3,-290.60653580608016,-244.19083719736966,-197.77513858865905,-151.35943997994855,-104.94374137123799,4.7,51.570747999999995,-0.149569
17487,16.0,11.0,24.5,612.7632985085177,659.1789971172284,705.5946957259387,752.0103943346494,798.4260929433599,490.8,51.547985,-0.177622
17490,18.0,9.0,32.0,417.20791931335907,463.62361792206946,510.03931653078007,556.4550151394908,602.8707137482011,358.0,51.519257,-0.108617
17504,13.0,8.0,10.7,356.2081749198992,402.6238735286098,449.0395721373204,495.4552707460308,541.8709693547414,258.9,51.534886,-0.141973
17508,18.0,5.0,14.0,108.65968181859034,155.07538042730084,201.49107903601134,247.90677764472196,294.32247625343246,117.8,51.521344,-0.11178099999999999
17515,17.0,9.0,37.0,390.6656322020949,437.08133081080564,483.49702941951625,529.9127280282266,576.3284266369374,352.1,51.548939000000004,-0.177636
17521,10.0,6.0,14.4,130.49743709312656,176.91313570183718,223.32883431054768,269.7445329192582,316.1602315279688,155.2,51.54124,-0.15585
17528,15.0,9.0,13.8,455.8054244344364,502.2211230431468,548.6368216518574,595.0525202605679,641.4682188692786,428.0,51.517441999999996,-0.132923
17530,20.0,9.0,15.4,493.7949278311319,540.2106264398426,586.6263250485531,633.0420236572636,679.4577222659743,372.8,51.570802,-0.149705
17531,15.0,9.0,10.1,468.98103153934653,515.396730148057,561.8124287567675,608.228127365478,654.6438259741888,428.0,51.51882,-0.12325699999999999
17532,20.0,16.0,28.0,1101.0567689288155,1147.4724675375262,1193.8881661462365,1240.3038647549472,1286.7195633636577,982.3,51.56348,-0.180066
17535,17.0,8.0,32.4,313.88467031772484,360.30036892643534,406.71606753514584,453.13176614385645,499.54746475256695,278.2,51.520897999999995,-0.135075
17539,10.0,8.0,6.7,344.2398365572675,390.655535165978,437.0712337746885,483.4869323833991,529.9026309921096,258.9,51.540231,-0.169355
17544,16.1,10.0,11.4,567.1243644810254,613.5400630897359,659.9557616984466,706.3714603071571,752.7871589158676,412.9,51.55767,-0.141283
17547,13.0,7.0,9.0,269.10038584519395,315.51608445390457,361.93178306261507,408.3474816713257,454.76318028003607,250.7,51.552974,-0.17582
17551,13.0,16.0,20.2,1067.670484579739,1114.0861831884495,1160.5018817971602,1206.9175804058705,1253.3332790145812,982.3,51.557421000000005,-0.138975
17554,6.0,3.0,1.6,-138.35607403388008,-91.94037542516952,-45.524676816458964,0.8910217922515358,47.30672040096215,38.0,51.518415999999995,-0.122701
17556,14.0,12.0,23.3,692.7230894832196,739.1387880919299,785.5544867006406,831.9701853093513,878.3858839180616,466.2,51.562487,-0.14444300000000002
17559,12.0,6.0,17.3,137.64543519312997,184.06113380184047,230.47683241055108,276.8925310192617,323.3082296279722,195.6,51.552399,-0.19148800000000002
17560,24.0,19.0,38.7,1377.3883273315819,1423.8040259402926,1470.219724549003,1516.6354231577134,1563.0511217664243,1451.0,51.517012,-0.115542
17562,15.0,7.0,18.1,254.17033960723984,300.58603821595045,347.00173682466107,393.41743543337157,439.83313404208207,275.3,51.540872,-0.167692
17564,23.0,14.0,20.1,969.077815734398,1015.4935143431085,1061.909212951819,1108.3249115605295,1154.74061016924,823.5,51.519481,-0.13438699999999998
17579,21.0,10.0,23.3,567.5620852130489,613.9777838217594,660.3934824304699,706.8091810391807,753.2248796478912,442.0,51.521738,-0.137179
17584,12.0,8.0,21.5,309.0122334279654,355.4279320366759,401.8436306453864,448.259329254097,494.6750278628077,302.7,51.548922999999995,-0.20232999999999998
17585,9.0,7.0,4.8,249.1068298160368,295.5225284247473,341.9382270334578,388.3539256421684,434.769624250879,187.0,51.522690000000004,-0.111826
17586,22.0,15.0,18.6,1058.8433118222345,1105.2590104309452,1151.6747090396557,1198.0904076483662,1244.506106257077,929.0,51.516759,-0.12599200000000002
17592,14.0,7.0,21.2,234.3939047930919,280.8096034018025,327.225302010513,373.64100061922363,420.05669922793425,305.7,51.559201,-0.19074100000000002
17597,23.0,20.0,30.2,1492.080647671951,1538.4963462806618,1584.9120448893723,1631.3277434980828,1677.7434421067937,1578.6,51.534812,-0.129922
17599,18.0,10.0,24.1,538.5010673629661,584.9167659716768,631.3324645803875,677.7481631890978,724.1638617978085,427.5,51.549594,-0.132056
17612,34.0,18.0,44.2,1352.0156454773921,1398.4313440861026,1444.8470426948134,1491.2627413035239,1537.6784399122344,1491.2,51.522202,-0.126648
17613,15.0,9.0,17.4,442.9859148188482,489.4016134275586,535.8173120362692,582.2330106449797,628.6487092536904,428.0,51.558432,-0.191125
17618,6.0,3.0,0.6,-134.79509914066114,-88.37940053195052,-41.96370192324002,4.451996685470476,50.8676952941812,16.3,51.545885,-0.159022
17622,24.0,24.0,11.1,1941.4784663503124,1987.8941649590229,2034.3098635677334,2080.7255621764443,2127.1412607851544,2210.2,51.516009999999994,-0.11601099999999999
17623,11.0,6.0,4.9,173.06411122387578,219.47980983258628,265.8955084412969,312.3112070500075,358.726905658718,173.8,51.541343,-0.129863
17625,18.0,13.0,27.6,805.5219944162322,851.9376930249427,898.3533916336535,944.769090242364,991.1847888510745,679.3,51.562671,-0.144612
17626,14.0,11.0,17.7,619.5031024920681,665.9188011007789,712.3344997094891,758.7501983181999,805.1658969269104,456.1,51.563684,-0.14118
17630,15.0,8.0,21.0,337.00495881008237,383.420657418793,429.8363560275035,476.2520546362141,522.6677532449248,389.1,51.549562,-0.134917
17652,18.0,12.0,31.8,697.4044534715351,743.8201520802459,790.2358506889561,836.6515492976669,883.0672479063776,578.8,51.545464,-0.162968
17658,29.0,15.0,43.2,1032.4052179652329,1078.8209165739434,1125.2366151826538,1171.6523137913643,1218.0680124000748,1811.9,51.521974,-0.12568900000000002
17662,20.0,10.0,24.8,553.4832102280513,599.8989088367621,646.3146074454723,692.7303060541831,739.1460046628936,442.0,51.522597999999995,-0.111676
17665,18.0,8.0,12.1,394.90987329523864,441.32557190394925,487.74127051265964,534.1569691213704,580.5726677300809,294.6,51.536506,-0.130076
17668,16.0,9.0,3.9,499.79648852247317,546.2121871311838,592.6278857398943,639.0435843486048,685.4592829573155,352.1,51.516622999999996,-0.126473
17670,18.0,14.0,27.0,900.8200257453411,947.2357243540516,993.6514229627624,1040.0671215714729,1086.4828201801834,787.8,51.552242,-0.192798
17675,16.0,8.0,25.1,331.14237439305396,377.55807300176446,423.97377161047507,470.38947021918545,516.8051688278961,294.6,51.550862,-0.13616
17702,27.0,19.0,36.0,1413.2151974787807,1459.630896087491,1506.046594696202,1552.4622933049122,1598.8779919136227,1490.5,51.544899,-0.13219
17707,23.1,12.0,27.4,757.6335474920616,804.049246100772,850.4649447094828,896.880643318193,943.2963419269038,636.5,51.547519,-0.150617
17714,17.0,9.0,15.2,468.2948848742682,514.7105834829788,561.1262820916895,607.5419807003998,653.9576793091105,352.1,51.565552000000004,-0.14128
17732,19.0,10.0,21.9,555.0726247732173,601.4883233819276,647.9040219906383,694.3197205993486,740.7354192080593,453.0,51.551883000000004,-0.156583
17739,15.0,7.0,14.6,266.6337517335062,313.0494503422167,359.4651489509274,405.8808475596379,452.2965461683484,340.3,51.5332,-0.129774
17746,16.0,11.0,10.2,663.6852394815487,710.1009380902594,756.5166366989697,802.9323353076804,849.3480339163909,490.8,51.555344,-0.208425
17753,20.0,15.0,16.2,1049.9148262756219,1096.3305248843321,1142.7462234930429,1189.1619221017534,1235.5776207104639,904.4,51.516268,-0.12468800000000001
17766,10.0,7.0,7.2,249.2979027174805,295.7136013261911,342.1292999349016,388.5449985436121,434.9606971523226,205.0,51.523168,-0.11161199999999999
17776,18.0,13.0,18.0,839.7073533911343,886.1230519998446,932.5387506085553,978.9544492172661,1025.3701478259763,685.4,51.55442,-0.20783800000000002
17778,19.0,13.0,33.2,794.3179476593752,840.733646268086,887.1493448767965,933.565043485507,979.9807420942175,685.4,51.536521,-0.134206
17785,21.0,18.0,32.9,1278.6682973835668,1325.0839959922773,1371.4996946009878,1417.9153932096985,1464.331091818409,1278.7,51.525591999999996,-0.115948
17789,25.0,12.0,21.2,796.3126758558406,842.728374464551,889.1440730732616,935.5597716819723,981.9754702906826,652.3,51.515155,-0.124447
17796,17.0,12.0,20.2,729.974349587706,776.3900481964165,822.805746805127,869.2214454138375,915.637144022548,584.0,51.552853999999996,-0.15929100000000002
17802,20.0,16.0,24.3,1114.2323760337256,1160.6480746424363,1207.0637732511466,1253.4794718598573,1299.8951704685678,1029.0,51.521293,-0.12210399999999999
17807,20.0,13.0,33.2,803.0553603045444,849.4710589132551,895.8867575219658,942.3024561306761,988.7181547393868,697.8,51.549203999999996,-0.134106
17816,20.0,10.0,25.1,552.4149177600857,598.8306163687962,645.2463149775067,691.6620135862174,738.0777121949277,427.5,51.52061,-0.130511
17818,39.0,17.0,19.0,1392.2778296191784,1438.693528227889,1485.1092268365992,1531.5249254453101,1577.9406240540206,2104.2,51.521571,-0.126671
17824,12.0,7.0,26.2,199.11420503665875,245.52990364536936,291.94560225408,338.3613008627905,384.776999471501,248.7,51.554007,-0.19101500000000002
17825,10.0,9.0,9.9,426.00616329214427,472.42186190085476,518.8375605095653,565.253259118276,611.6689577269865,313.8,51.555478,-0.20855700000000002
17828,20.0,12.0,16.0,771.1426820747331,817.5583806834436,863.9740792921541,910.3897779008648,956.8054765095751,594.5,51.520285,-0.118459
17842,21.0,13.0,32.8,813.2171629070015,859.632861515712,906.0485601244225,952.464258733133,998.8799573418435,710.1,51.538727,-0.139073
17853,20.0,14.0,30.0,907.6119263560226,954.0276249647334,1000.4433235734436,1046.8590221821544,1093.2747207908649,794.9,51.527183,-0.14163499999999998
17857,25.0,18.0,32.1,1316.4667278788188,1362.8824264875293,1409.2981250962398,1455.7138237049503,1502.129522313661,1314.1,51.549919,-0.175974
17859,17.0,12.0,16.1,744.5743466499036,790.9900452586141,837.4057438673246,883.8214424760354,930.2371410847456,584.0,51.553506,-0.206823
17863,20.0,15.0,26.7,1012.5245898968228,1058.9402885055333,1105.3559871142438,1151.7716857229543,1198.1873843316648,434.7,51.525774,-0.136303
17864,11.0,7.0,3.1,272.63531242484737,319.051011033558,365.4667096422685,411.8824082509791,458.2981068596897,187.0,51.539636,-0.171204
17867,10.0,9.0,11.7,419.59640848435015,466.01210709306065,512.4278057017713,558.8435043104819,605.2592029191924,313.8,51.522995,-0.111497
17901,22.0,16.0,20.2,1146.307198386262,1192.7228969949722,1239.138595603683,1285.5542942123932,1331.969992821104,1057.0,51.513842,-0.128493
17906,22.0,18.0,11.4,1363.9666702329434,1410.382368841654,1456.7980674503647,1503.2137660590752,1549.6294646677857,1243.2,51.520684,-0.112855
17912,22.0,10.0,21.0,584.4897401126218,630.9054387213323,677.3211373300428,723.7368359387535,770.152534547464,460.3,51.520121,-0.132682
17915,20.0,8.0,25.3,365.3798299950869,411.7955286037976,458.211227212508,504.6269258212186,551.042624429929,301.6,51.551768,-0.149365
17916,18.0,8.0,7.7,410.57816282540205,456.99386143411266,503.40956004282305,549.8252586515337,596.2409572602444,289.9,51.550053000000005,-0.153228
17918,18.0,10.0,16.6,565.2083790621082,611.6240776708189,658.0397762795296,704.4554748882399,750.8711734969506,427.5,51.551193,-0.151597
17935,18.0,12.0,12.7,765.4190739320172,811.8347725407277,858.2504711494382,904.666169758149,951.0818683668595,594.5,51.524731,-0.12281700000000001
17949,9.0,6.0,10.9,134.22343657422368,180.63913518293418,227.0548337916448,273.4705324003554,319.8862310090659,139.2,51.552099,-0.137681
17978,19.0,7.0,11.4,312.9785219724837,359.3942205811943,405.8099191899048,452.2256177986153,498.64131640732603,230.9,51.542578999999996,-0.13430799999999998
17981,11.0,6.0,12.6,145.6446045460898,192.0603031548004,238.47600176351102,284.8917003722215,331.307398980932,250.7,51.552229,-0.13766
17986,16.0,8.0,11.8,378.50334047286594,424.91903908157644,471.33473769028717,517.7504362989976,564.1661349077083,278.2,51.553451,-0.206752
17989,17.0,12.0,15.2,747.7792240538006,794.1949226625113,840.6106212712218,887.0263198799323,933.4420184886428,584.0,51.536671999999996,-0.137379
17991,20.0,8.0,16.5,396.7164090554137,443.1321076641243,489.5478062728348,535.9635048815453,582.3792034902558,301.6,51.522144,-0.13597599999999999
17992,22.0,15.0,25.9,1032.848195101736,1079.2638937104468,1125.6795923191573,1172.0952909278678,1218.5109895365786,929.0,51.559851,-0.18168399999999998
17996,21.0,17.0,36.4,1173.0434388641231,1219.4591374728336,1265.8748360815441,1312.2905346902546,1358.7062332989651,1172.1,51.531026000000004,-0.13329100000000002
18003,22.0,14.0,20.0,960.6965005785507,1007.112199187261,1053.5278977959717,1099.9435964046822,1146.3592950133927,823.5,51.550928000000006,-0.152893
18004,23.0,22.0,40.3,1642.4376940367947,1688.8533926455052,1735.2690912542162,1781.6847898629267,1828.1004884716367,1857.2,51.518643,-0.125274
18025,12.0,8.0,22.2,306.5195510027121,352.9352496114226,399.3509482201331,445.7666468288437,492.18234543755443,302.7,51.545526,-0.12825
18026,18.0,15.0,14.8,1037.4253658357898,1083.8410644445003,1130.256763053211,1176.6724616619215,1223.088160270632,888.0,51.565371,-0.146526
18030,17.0,8.0,18.8,362.3139288655026,408.7296274742131,455.1453260829236,501.5610246916342,547.9767233003447,289.9,51.545026,-0.14919300000000002
18035,22.0,12.0,35.7,718.4663019686582,764.8820005773687,811.2976991860792,857.7133977947897,904.1290964035002,626.0,51.55052,-0.171681
18036,15.0,7.0,10.3,281.9459437743477,328.3616423830582,374.7773409917688,421.19303960047944,467.60873820918994,205.0,51.527371,-0.123304
18046,18.0,8.0,10.2,401.67572559235464,448.09142420106525,494.50712280977575,540.9228214184864,587.3385200271971,389.1,51.52395,-0.136749
18051,26.0,17.0,34.6,1223.1402568977633,1269.5559555064735,1315.9716541151843,1362.3873527238945,1408.8030513326055,1256.4,51.551584000000005,-0.157848
18052,26.0,11.0,20.0,716.1618119796951,762.5775105884054,808.9932091971161,855.4089078058266,901.8246064145371,902.1,51.524562,-0.128692
18054,20.0,14.0,27.9,915.0899736317824,961.5056722404931,1007.9213708492036,1054.3370694579141,1100.7527680666246,794.9,51.553043,-0.154844
18059,20.0,10.0,12.1,598.707591371932,645.1232899806428,691.538988589353,737.9546871980638,784.370385806774,460.3,51.550283,-0.15248399999999998
18061,16.1,10.0,13.0,561.426804651875,607.8425032605855,654.2582018692963,700.6739004780068,747.0895990867173,412.9,51.557543,-0.14172200000000001
18062,13.0,8.0,10.8,355.8520774305773,402.2677760392879,448.68347464799854,495.0991732567089,541.5148718654195,279.7,51.529196999999996,-0.143278
18063,18.0,13.0,11.5,862.8536901970574,909.2693888057679,955.6850874144786,1002.1007860231891,1048.5164846318996,685.4,51.526863,-0.13265
18069,16.0,13.0,29.7,780.569121850134,826.9848204588448,873.400519067555,919.8162176762658,966.2319162849765,667.0,51.55328,-0.20646399999999998
18079,14.0,5.0,2.8,113.59295004196565,160.00864865067626,206.42434725938688,252.84004586809738,299.255744476808,127.8,51.518544,-0.125504
18082,23.0,15.0,25.5,1043.009997704193,1089.4256963129035,1135.8413949216142,1182.2570935303245,1228.6727921390352,929.0,51.558389,-0.148197
18085,20.0,13.0,28.9,818.367552345386,864.7832509540965,911.1989495628072,957.6146481715177,1004.0303467802282,697.8,51.55639,-0.147928
18093,16.0,8.0,10.2,384.2009003020163,430.6165989107268,477.0322975194375,523.4479961281479,569.8636947368586,278.2,51.550953,-0.16577
18094,10.0,6.0,11.7,140.11206930481774,186.52776791352835,232.94346652223885,279.35916513094935,325.77486373965996,113.8,51.545122,-0.197392
18100,16.0,7.0,6.6,303.85896352442705,350.27466213313755,396.69036074184805,443.1060593505588,489.52175795926917,225.5,51.541315000000004,-0.13001400000000002
18104,11.0,6.0,19.8,120.00558531491333,166.42128392362395,212.83698253233456,259.25268114104506,305.6683797497557,173.8,51.563171000000004,-0.144037
18111,21.0,8.0,18.1,399.75626187143257,446.1719604801432,492.5876590888538,539.0033576975643,585.4190563062748,301.6,51.52047,-0.13306500000000002
18112,20.0,10.0,17.3,580.1905219271935,626.6062205359042,673.0219191446145,719.4376177533252,765.8533163620357,442.0,51.518570000000004,-0.10793699999999999
18121,16.0,7.0,5.3,308.48823088561164,354.90392949432226,401.31962810303276,447.73532671174337,494.15102532045375,225.5,51.540676,-0.134829
18133,16.0,11.0,15.4,645.1681700368101,691.5838686455209,737.9995672542311,784.4152658629419,830.8309644716524,490.8,51.552851000000004,-0.205688
18149,7.0,5.0,9.1,29.99691969850187,76.41261830721248,122.8283169159231,169.2440155246336,215.6597141333441,30.3,51.548938,-0.171271
18162,24.0,12.0,24.2,776.8923385310143,823.308037139725,869.7237357484357,916.139434357146,962.5551329658567,652.3,51.528969000000004,-0.13636500000000001
18164,9.0,5.0,12.7,34.6522353732521,81.06793398196271,127.48363259067321,173.8993311993837,220.31502980809432,98.6,51.550554999999996,-0.134708
18172,20.0,15.0,22.8,1026.4123919803767,1072.8280905890872,1119.2437891977977,1165.6594878065082,1212.075186415219,904.4,51.518448,-0.122857
18173,10.0,7.0,5.4,255.7076575252746,302.1233561339852,348.5390547426957,394.9547533514062,441.3704519601167,205.0,51.540486,-0.181124
18185,14.0,14.0,20.4,889.3728094599094,935.7885080686199,982.2042066773306,1028.619905286041,1075.0356038947516,463.0,51.554766,-0.17295
18200,20.0,19.0,41.9,1331.0435570926047,1377.459255701315,1423.8749543100255,1470.2906529187362,1516.7063515274467,1385.2,51.525528,-0.12948900000000002
18204,22.0,14.0,22.7,951.0818683668595,997.49756697557,1043.9132655842805,1090.3289641929912,1136.7446628017017,823.5,51.540642,-0.19319
18219,20.0,10.0,27.2,544.9368704843259,591.3525690930364,637.7682677017469,684.1839663104574,730.5996649191679,442.0,51.555498,-0.190524
18222,20.0,16.0,31.1,1090.0177467598367,1136.4334453685474,1182.8491439772579,1229.2648425859684,1275.6805411946789,1029.0,51.549021999999994,-0.157857
18223,21.0,10.0,10.0,614.9230512928609,661.3387499015716,707.7544485102819,754.1701471189926,800.5858457277034,453.0,51.522507,-0.11172699999999999
18224,23.0,16.0,34.1,1105.5470600156875,1151.962758624398,1198.3784572331085,1244.7941558418192,1291.2098544505297,1029.0,51.540616,-0.17210599999999998
18225,22.0,18.0,17.6,1341.888625894986,1388.3043245036965,1434.720023112407,1481.1357217211178,1527.551420329828,1314.1,51.51672,-0.126203
18233,13.0,10.0,15.0,527.2188756654125,573.6345742741232,620.050272882834,666.4659714915442,712.881670100255,415.8,51.557134999999995,-0.146836
18234,28.0,21.0,10.9,1697.6559727301005,1744.071671338811,1790.4873699475215,1836.9030685562325,1883.318767164943,1788.6,51.524205,-0.121253
18238,20.0,13.0,36.0,793.0846306035314,839.5003292122419,885.9160278209526,932.3317264296631,978.7474250383736,697.8,51.5442,-0.169932
18244,11.0,7.0,16.1,226.34263881300092,272.75833742171164,319.17403603042214,365.58973463913264,412.00543324784326,225.4,51.555539,-0.168649
18248,18.0,12.0,26.6,715.9215229162737,762.3372215249844,808.7529201336947,855.1686187424054,901.5843173511159,594.5,51.558927000000004,-0.192604
18252,22.0,11.0,32.7,635.9877802551375,682.403478863848,728.8191774725585,775.234876081269,821.6505746899797,517.2,51.51959,-0.110045
18256,17.0,12.0,15.9,745.2865416285474,791.7022402372581,838.1179388459684,884.5336374546791,930.9493360633894,584.0,51.554533,-0.207938
18258,15.0,9.0,10.2,468.62493405002465,515.0406326587351,561.4563312674456,607.8720298761561,654.2877284848669,428.0,51.528739,-0.12228399999999999
18262,15.0,5.0,17.3,70.69622673546007,117.11192534417057,163.5276239528813,209.9433225615918,256.3590211703023,169.4,51.557401,-0.148633
18263,14.0,8.0,16.1,345.7163231416861,392.1320217503967,438.5477203591072,484.9634189678178,531.3791175765282,258.9,51.534312,-0.14147
18267,28.0,18.0,11.1,1417.4594385719245,1463.8751371806347,1510.2908357893457,1556.7065343980562,1603.1222330067662,1361.3,51.516056,-0.115257
18273,20.0,17.0,22.3,1214.5157722133408,1260.9314708220516,1307.3471694307623,1353.7628680394726,1400.1785666481833,1140.5,51.55324,-0.154166
18282,20.0,10.0,41.9,492.59053955400725,539.0062381627179,585.4219367714284,631.8376353801389,678.2533339888494,442.0,51.540363,-0.157777
18284,5.0,2.0,0.5,-236.3378606896859,-189.92216208097534,-143.50646347226478,-97.09076486355423,-50.67506625484367,4.7,51.519519,-0.132114
18288,20.0,13.0,33.5,801.9870678365787,848.4027664452894,894.818465054,941.2341636627104,987.6498622714212,697.8,51.526502,-0.12050999999999999
18298,20.0,9.0,16.7,489.1656604699473,535.5813590786579,581.9970576873686,628.4127562960789,674.8284549047896,372.8,51.544973,-0.149171
18301,12.0,4.0,10.4,-24.106730830014158,22.308967778696342,68.72466638740684,115.14036499611757,161.55606360482807,89.1,51.543585,-0.12703399999999998
18302,28.0,26.0,11.9,2159.902229802769,2206.3179284114794,2252.7336270201904,2299.1493256289004,2345.565024237611,2667.8,51.526034,-0.121055
18304,20.0,16.0,33.5,1081.4714070161112,1127.887105624822,1174.3028042335322,1220.718502842243,1267.1342014509535,982.3,51.563237,-0.179989
18305,29.0,20.0,23.0,1570.144142774143,1616.5598413828534,1662.975539991564,1709.3912386002744,1755.8069372089853,1963.0,51.524936,-0.12889
18307,22.0,12.0,15.9,788.9736048543934,835.3893034631039,881.8050020718144,928.2207006805249,974.6363992892354,626.0,51.550981,-0.15299000000000001
18314,22.0,12.0,26.5,751.2272709862725,797.642969594983,844.0586682036935,890.474366812404,936.8900654211147,626.0,51.543257000000004,-0.172442
18316,23.0,9.0,25.0,485.8218067917378,532.2375054004481,578.6532040091588,625.0689026178693,671.4846012265798,381.7,51.528503,-0.13583299999999998
18320,15.0,13.0,29.2,773.6121966515745,820.0278952602848,866.4435938689955,912.8592924777058,959.2749910864165,465.2,51.564113,-0.18027200000000002
18323,10.0,5.0,21.1,13.477458915382158,59.89315752409266,106.30885613280316,152.72455474151377,199.14025335022427,111.9,51.555842,-0.149154
18337,26.0,15.0,33.8,1039.6661440259834,1086.0818426346939,1132.4975412434044,1178.913239852115,1225.3289384608256,961.8,51.535439000000004,-0.131428
18354,20.0,10.0,34.4,519.2978512531495,565.71354986186,612.1292484705705,658.5449470792812,704.9606456879915,442.0,51.525855,-0.11651099999999999
18356,21.0,18.0,41.5,1248.0439133018838,1294.4596119105943,1340.8753105193048,1387.2910091280157,1433.706707736726,1278.7,51.51562,-0.11646199999999998
18359,17.0,11.0,10.3,672.0665546373959,718.4822532461067,764.8979518548172,811.3136504635277,857.7293490722382,499.6,51.518260999999995,-0.126174
18360,5.0,3.0,0.7,-143.8886092751522,-97.47291066644169,-51.05721205773108,-4.641513449020522,41.77418515968998,4.7,51.540519,-0.180952
18366,22.0,12.0,24.8,757.2809283047447,803.6966269134552,850.1123255221657,896.5280241308762,942.943722739587,605.0,51.520569,-0.127957
18369,17.0,10.0,39.9,473.50025140493756,519.915950013648,566.3316486223587,612.7473472310694,659.1630458397797,420.2,51.545367999999996,-0.159967
18381,9.0,4.0,13.1,-59.933600977212905,-13.517902368502405,32.897796240208095,79.31349484891882,125.72919345762932,66.0,51.557311999999996,-0.14990699999999998
18383,23.0,14.0,21.4,964.4485483732133,1010.8642469819238,1057.2799455906343,1103.695644199345,1150.1113428080553,823.5,51.520511,-0.117521
18394,21.0,8.0,22.9,382.66358238398163,429.07928099269213,475.49497960140286,521.9106782101132,568.326376818824,301.6,51.519554,-0.123117
18429,18.0,16.0,22.8,1102.0990130832156,1148.5147116919263,1194.9304103006366,1241.3461089093473,1287.761807518058,1029.0,51.544659,-0.148703
18447,19.0,16.0,30.4,1083.773016539921,1130.1887151486314,1176.604413757342,1223.0201123660527,1269.435810974763,1010.3,51.537055,-0.13463
18452,15.0,10.0,35.8,470.62542317679686,517.0411217855076,563.4568203942179,609.8725190029286,656.2882176116391,454.5,51.560321,-0.196426
18453,29.0,18.0,41.3,1318.6554094418811,1365.0711080505919,1411.4868066593024,1457.9025052680129,1504.3182038767231,1314.1,51.535884,-0.130613
18463,10.0,5.0,17.9,24.87257857368286,71.28827718239336,117.70397579110386,164.11967439981436,210.53537300852497,111.9,51.557227000000005,-0.14941600000000002
18471,15.0,11.0,29.0,588.0014988438634,634.4171974525736,680.8328960612844,727.2485946699951,773.6642932787054,456.1,51.539813,-0.168686
18476,12.0,6.0,8.8,167.91372178549113,214.32942039420163,260.74511900291213,307.16081761162275,353.57651622033336,139.2,51.528576,-0.142076
18480,25.0,18.0,37.7,1296.5252684767927,1342.940967085503,1389.3566656942137,1435.7723643029242,1482.188062911635,1314.1,51.518733000000005,-0.12226
18484,22.0,12.0,22.4,765.8272680484702,812.2429666571807,858.6586652658914,905.0743638746017,951.4900624833124,626.0,51.524615000000004,-0.127211
18486,11.0,2.0,0.7,-184.62557979731451,-138.20988118860396,-91.79418257989335,-45.378483971182845,1.0372146375276543,9.4,51.520074,-0.112469
18495,15.0,10.0,22.4,518.3424867459307,564.7581853546415,611.173883963352,657.5895825720625,704.0052811807732,454.5,51.533603,-0.136016
18496,20.0,18.0,37.3,1254.2625952082342,1300.678293816945,1347.0939924256552,1393.5096910343657,1439.9253896430766,1140.5,51.526252,-0.143153
18502,21.0,16.0,27.3,1112.286863999238,1158.7025626079485,1205.1182612166592,1251.5339598253697,1297.9496584340802,1029.0,51.52047,-0.1277
18512,21.0,12.0,14.1,786.6459470170182,833.0616456257287,879.4773442344394,925.8930428431499,972.3087414518604,615.5,51.515863,-0.119125
18521,33.0,24.0,44.3,1901.8908137019657,1948.3065123106767,1994.7222109193872,2041.1379095280977,2087.553608136808,2378.2,51.524746,-0.12131099999999999
